ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
002594.SZ,2025-07-16,323.06,325.91,323.06,323.72,323.05,0.67,0.2074,110758.35,3594544.238,0.0020739823556725767,0.1940981187753601,322.08000000000004,331.721,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-17,325.0,328.72,324.1,328.02,323.72,4.3,1.3283,156891.35,5138610.961,0.013283084146793467,0.209959424566581,323.438,331.09700000000004,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-18,329.13,329.5,325.25,329.11,328.02,1.09,0.3323,136866.49,4482466.755,0.0033229681117006304,0.21398008115086742,324.478,330.54,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-21,327.99,334.12,327.26,334.12,329.11,5.01,1.5223,153945.03,5102459.146,0.015222873811187698,0.2324603467355224,327.604,330.336,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-22,335.0,342.01,333.21,341.69,334.12,7.57,2.2657,214164.17,7227731.007,0.022656530587812806,0.2603836222796021,331.332,330.2515,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-23,342.09,343.0,337.0,338.07,341.69,-3.62,-1.0594,158907.35,5395840.274,-0.010594398431326701,0.24703061600885312,334.20200000000006,329.6915,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-24,338.08,346.54,337.63,342.72,338.07,4.65,1.3755,189063.27,6489370.096,0.01375454787470054,0.26418295831796423,337.142,329.95550000000003,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-25,341.0,341.4,335.0,337.93,342.72,-4.79,-1.3976,157040.76,5307866.611,-0.013976423902894552,0.246514201401697,338.906,330.14,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-28,337.93,339.1,335.53,337.0,337.93,-0.93,-0.2752,117056.7,3947000.994,-0.0027520492409670583,0.24308373293987473,339.48199999999997,330.3945,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-29,112.01,112.5,109.77,111.42,111.01,0.41,0.3693,387359.84,4322742.015,-0.6693768545994065,-0.5890077462191072,293.428,319.3985,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-30,108.05,111.16,107.12,108.7,111.42,-2.72,-2.4412,524834.27,5743878.668,-0.024412134266738494,-0.5990409443009959,247.55400000000003,308.30049999999994,2025-07,比亚迪,汽车新能源
002594.SZ,2025-07-31,108.2,108.2,105.0,105.24,108.7,-3.46,-3.1831,599499.43,6344900.791,-0.03183072677092924,-0.6118037624492807,200.058,296.83450000000005,2025-07,比亚迪,汽车新能源
002594.SZ,2025-08-01,104.95,106.24,104.36,105.8,105.24,0.56,0.5321,362336.92,3816659.558,0.0053211706575446716,-0.6097381040206566,153.632,285.5745,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-04,104.0,105.14,102.57,104.88,105.8,-0.92,-0.8696,412936.94,4293903.59,-0.008695652173913104,-0.6131316857248248,107.208,274.389,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-05,104.88,105.21,103.78,104.86,104.88,-0.02,-0.0191,338349.86,3539636.64,-0.0001906941266208717,-0.6132054592401328,105.896,263.288,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-06,104.86,105.0,103.9,104.35,104.86,-0.51,-0.4864,305619.6,3184784.993,-0.00486362769406834,-0.6150866838804869,105.026,252.21549999999996,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-07,104.27,106.43,104.16,105.33,104.35,0.98,0.9391,428762.98,4526612.773,0.009391471011020558,-0.6114717816303947,105.04400000000001,241.4205,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-08,105.0,105.03,103.91,103.93,105.33,-1.4,-1.3292,326614.61,3405317.252,-0.013291559859489155,-0.6166359277019551,104.67,230.4215,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-11,103.88,105.66,103.23,105.52,103.93,1.59,1.5299,356697.9,3741329.572,0.015298758779948018,-0.6107709332349687,104.798,219.773,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-12,105.4,106.43,104.7,105.67,105.52,0.15,0.1422,312195.04,3302639.096,0.0014215314632297638,-0.6102176318701586,104.96,208.904,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-13,106.29,107.65,105.84,106.83,105.67,1.16,1.0978,459830.14,4908744.877,0.010977571685435672,-0.6059387679822944,105.45599999999999,198.0595,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-14,107.37,107.5,105.79,106.37,106.83,-0.46,-0.4306,419547.93,4478119.017,-0.004305906580548524,-0.6076355588343785,105.66400000000002,186.977,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-15,105.85,106.64,105.32,106.07,106.37,-0.3,-0.282,361353.46,3831047.052,-0.0028203440819780656,-0.6087421615639985,106.09200000000001,175.825,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-18,105.66,109.49,105.66,108.37,106.07,2.3,2.1684,619251.73,6680761.816,0.02168379372112761,-0.600258207303578,106.662,164.5375,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-19,108.67,108.92,107.18,107.63,108.37,-0.74,-0.6828,389735.19,4205349.329,-0.00682845806034893,-0.6029878273699742,107.054,152.8345,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-20,107.18,108.26,106.01,108.25,107.63,0.62,0.576,385053.45,4130459.252,0.005760475703800116,-0.6007008483954261,107.33800000000001,141.3435,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-21,107.8,108.83,107.0,107.1,108.25,-1.15,-1.0624,449463.78,4843670.255,-0.010623556581986215,-0.6049428255256364,107.484,129.5625,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-22,107.11,110.97,107.11,110.66,107.1,3.56,3.324,763120.05,8351469.726,0.03323996265172746,-0.5918111398008116,108.402,118.199,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-25,111.31,112.49,110.31,111.61,110.66,0.95,0.8585,611627.58,6803182.883,0.008584854509307904,-0.5883068978236814,109.05,106.9295,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-26,111.75,114.69,110.71,113.75,111.61,2.14,1.9174,692915.85,7850511.029,0.019173909147925716,-0.5804131316857248,110.274,107.046,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-27,113.96,114.06,110.66,110.68,113.75,-3.07,-2.6989,689746.93,7761766.931,-0.026989010989010964,-0.5917373662855036,110.75999999999999,107.14500000000001,2025-08,比亚迪,汽车新能源
002594.SZ,2025-08-28,109.39,110.19,107.11,109.32,110.68,-1.36,-1.2288,762521.99,8278465.956,-0.0122876761835925,-0.596753965326448,111.204,107.349,2025-08,比亚迪,汽车新能源
